STUDENTYEARMODULE,SID,NUMHUS,COURSETITLE,MODULENAME,CREDITS,LEVEL,SEMESTER,AGEONENTRY,SEX,ETHNICITY,ETHNICITYDETAILED,DISABLETYPE,CARELEAVER,IMDQUINTILE,ACCOMMODATIONTYPE,COMMUTELENGTH,OFSENTQUALGRPCODE,OFSENTQUALGRPLABEL,HESATARIFFGRPCODE,HESATARIFFGRPLABEL,TARIFFPOINTS,STATEMARKERLABEL,SCHOLARSHIPANY,GREATSTARTACCESS,BURSARY,CLASSIFICATION,MABSEQ,ASSTYPECODE,ASSTYPENAME,ASSPERC,HASMC,ACCEPTEDMC,MODULEGRADE
A\QP6QA#MV</-VP7O(H`E#,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 5,Unknown,Not known,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-2.1124074816179728
A\QP6QA#MV</-VP7O(H`E#,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 5,Unknown,Not known,0.8291893899805323,"BTECs (at least DDM), or one A-level and two BTECs",5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.6004905635807829
A&#Y#=OW+B<)/?N'NB\)H$,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Arab,Not disabled,Not known / not applicable,Quintile 2,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-1.2885680365576158
A&#Y#=OW+B<)/?N'NB\)H$,0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Other,Arab,Not disabled,Not known / not applicable,Quintile 2,Unknown,Not known,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.5833194925059473
A&P*NF.N_831V4-5S:MJC',0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,0.761031474010627,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 4,Other inc. Private Halls,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,Unknown,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,0.027476121538801385
A&P*NF.N_831V4-5S:MJC',0.1019396225747327,0.0,BSc Psychology FT,Biological Psychology,0.0,0.0,SEM2,0.761031474010627,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 4,Other inc. Private Halls,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,6,106 - 115 points,0.3928840595121071,Unknown,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,1.1399217416203034
A#D9[-4FSH7'Y$J_32>9S$,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),7,116+ points,0.4933377652894068,State school leaver,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.3989909795660203
A#D9[-4FSH7'Y$J_32>9S$,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),7,116+ points,0.4933377652894068,State school leaver,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.21810149647918994
A%U1HADO*0F\9;RE.2\V<),0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Indian or Indian British,Not disabled,Not known / not applicable,Quintile 1,Commuter,1-3 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.3209502424867254
A%U1HADO*0F\9;RE.2\V<),0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Indian or Indian British,Not disabled,Not known / not applicable,Quintile 1,Commuter,1-3 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.21008511955218007
A`2]([6&T2;&7;+7M(EH$&,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 2,Unknown,Not known,-1.251603520353779,A-levels (ABB or higher),7,116+ points,1.4978748230624046,State school leaver,Scholarship student,Other students,Other students,1st,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,0.6529644135846273
A`2]([6&T2;&7;+7M(EH$&,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 2,Unknown,Not known,-1.251603520353779,A-levels (ABB or higher),7,116+ points,1.4978748230624046,State school leaver,Scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.2947133174848032
"A`N>J9U/9>Q41J]&:U/E""%",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,0.489755731441695,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 2,Commuter,3-6 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,Unknown,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,PRE,Presentation,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,-0.09426321047011724
"A`N>J9U/9>Q41J]&:U/E""%",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Biological Psychology,0.0,0.0,SEM2,0.489755731441695,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 2,Commuter,3-6 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",Z9,Not known or zero tariff points,-2.4198197022522865,Unknown,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,2.146445887782005,-0.20816990425703272,-0.20294373961704976,-0.9642796435338571
"A`Y_O;RY]3$-WD#NIV6>%""",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 2,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.9415705886057715
"A`Y_O;RY]3$-WD#NIV6>%""",0.1019396225747327,0.0,BSc Psychology FT,Developmental Psychology,0.0,0.0,SEM2,-0.32407149626510107,Female,Black,Black - African or African British,Not disabled,Not a care leaver,Quintile 2,Unknown,Not known,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:02,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.34861608356232926
"A+@6P\@U_?TL!!];>AH=C""",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 4,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.5354229895760154
"A+@6P\@U_?TL!!];>AH=C""",0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,Asian,Asian - Bangladeshi or Bangladeshi British,Not disabled,Not known / not applicable,Quintile 4,Commuter,3-6 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,5,91 - 105 points,0.19197664795750755,State school leaver,Not a scholarship student,Other low income students,Other low income students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.10933532754479874
A<^6J\S^`<Q63XG.Q5_*%&,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,CWK,Coursework,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,-0.6420902045102526
A<^6J\S^`<Q63XG.Q5_*%&,0.1019396225747327,0.0,BSc Psychology FT,Cognitive Psychology,0.0,0.0,SEM1,-0.32407149626510107,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),5,91 - 105 points,-0.008930763597091992,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-0.12784647447257766
A<I7LBBJ&ET'X1HMU4(=J&,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 5,Other inc. Private Halls,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-1.1279980555458518
A<I7LBBJ&ET'X1HMU4(=J&,0.1019396225747327,0.0,BSc Psychology FT,Social Psychology,0.0,0.0,SEM1,-0.052795753696169075,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Mental health condition,Not a care leaver,Quintile 5,Other inc. Private Halls,6-10 miles,-0.4192863562200545,A-levels (CDD or higher),4,81 - 90 points,-0.20983817515169154,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,1.0958437076170737
A>:>0=`$B9-JZ]^;78Q1?%,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Other inc. Private Halls,1-3 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,2.150823910614853,State school leaver,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,CWK,Coursework,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,-0.6651786985119447
A>:>0=`$B9-JZ]^;78Q1?%,0.1019396225747327,0.0,BSc Psychology FT,Individual Differences,0.0,0.0,SEM1,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Other inc. Private Halls,1-3 miles,-0.8354449382869168,A-levels (BCC or higher) or international baccalaureate,7,116+ points,2.150823910614853,State school leaver,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,EXC,Examination - closed book,0.23894112882504143,-0.20816990425703272,-0.20294373961704976,2.0571646396875027
"A$[(#DD%P/SPNBSNPT7(""'",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,1.1703565746225322
"A$[(#DD%P/SPNBSNPT7(""'",0.1019396225747327,0.0,BSc Cognitive and Clinical Neuroscience FT,Developmental Psychology,0.0,0.0,SEM2,-0.052795753696169075,Female,Asian,Asian - Pakistani or Pakistani British,Not disabled,Not a care leaver,Quintile 3,Commuter,6-10 miles,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other students,Other students,02:01,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,-1.137443348546544
"A1#$>K<^,""=XIA*C0%#M4#",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Developmental Psychology,0.0,0.0,SEM2,1.574858701717423,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Unknown,Not known,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,-0.9841894013026808,SSY,Essay,-0.39689379082727955,-0.20816990425703272,-0.20294373961704976,0.7568626365922386
"A1#$>K<^,""=XIA*C0%#M4#",0.1019396225747327,0.0,BSc Psychology and Counselling FT,Developmental Psychology,0.0,0.0,SEM2,1.574858701717423,Female,White,"White - English, Scottish, Welsh, Northern Irish or British",Not disabled,Not known / not applicable,Quintile 3,Unknown,Not known,2.077665136181119,"Access or foundation courses, or other level 3 qualification (66 tariff points or higher)",3,66 - 80 points,-0.4107455867062911,State school leaver,Not a scholarship student,Other low income students,Other low income students,1st,0.6220280334895573,EXC,Examination - closed book,0.8747760484773625,-0.20816990425703272,-0.20294373961704976,0.7998911935953907
A2-KC?_\WI>WK]213(;KL',0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),7,116+ points,0.4933377652894068,State school leaver,Not a scholarship student,Other students,Other students,1st,-0.9841894013026808,ICN,In-Class Test/Assignment non exam conditions,-1.668563630131922,-0.20816990425703272,-0.20294373961704976,1.0842994606162282
A2-KC?_\WI>WK]213(;KL',0.1019396225747327,0.0,BSc Psychology FT,Introduction to Psychological Research Methods,0.0,0.0,SEM2,-0.32407149626510107,Female,Asian,Asian - Indian or Indian British,Not disabled,Not a care leaver,Quintile 1,Commuter,3-6 miles,-0.4192863562200545,A-levels (CDD or higher),7,116+ points,0.4933377652894068,State school leaver,Not a scholarship student,Other students,Other students,1st,0.6220280334895573,CWK,Coursework,0.23894112882504143,4.803768362045622,4.927473997901967,0.9226800026043868
